timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
44.3755,114.1,109.2,154.1,156.6,100,0,92,-8.3,-8.3,74437
44.3922,87.2,95.7,140.3,133.9,100,1.2,92,-7.7,-7.7,75449
44.4089,109.8,118.3,149.9,151.5,100,2.8,93,-8.6,-8.6,76277
44.4255,96.6,90,143.9,128.2,100,0,93,-7,-7,77105
44.4422,99.2,105.7,141.6,142.7,100,0,94,-7.8,-7.8,76509
44.4589,106.9,100.7,148.6,142.7,100,0,94,-7,-7,76150
44.4756,92.8,94.1,133.5,125.3,100,0,94,-7.3,-7.3,75606
44.4922,113.7,108.5,155.1,132.9,100,0,95,-6.8,-6.8,75420
44.5089,86.7,82.1,127.2,134,100,0,95,-6.8,-6.8,75355
44.5256,110.3,105.3,147.2,103.5,100,0,96,-6.8,-6.8,74572
44.5422,99.2,90.9,137.3,130.5,100,0,97,-6.4,-6.4,73790
44.5589,99.6,99.9,138.8,91.1,100,0,97,-6.6,-6.6,72947
44.5756,111.4,106,146.9,123,100,0,97,-6.5,-6.5,73007
44.5922,88.1,94.4,127.3,132.4,100,0,97,-6.5,-6.5,74029
44.6089,109.9,111.5,141,127.2,100,0,97,-7.5,-7.5,74992
44.6256,85.7,90.6,132.3,139.7,100,0,98,-7.3,-7.3,76317
44.6423,105.8,106.9,143.8,126.3,100,0,99,-8.2,-8.2,76762
44.6589,92.9,84.1,127.3,145.7,100,0,99,-7.1,-7.1,77213
44.6756,95.4,104.7,138,128.8,100,0,99,-6,-6,77302
44.6923,104.2,103.5,136.8,140.8,100,0.3,100,-4.8,-4.8,77132
44.7089,88.9,91,123.6,108.4,100,3.1,99,-4.2,-4.2,76129
44.7256,106,107.5,139.6,128,100,5.3,100,-5.8,-5.8,75125
44.7423,77,77.2,120.4,115.6,100,3.1,101,-6.4,-6.4,74618
44.759,101.7,107.6,139.7,133.5,100,0.6,101,-8.4,-8.4,74939
44.7756,88.2,80.8,119.9,112.9,100,0,101,-6.8,-6.8,75167
44.7923,97.4,95.3,135.2,97,100,0,101,-7.3,-7.3,73095
44.809,93.4,90.9,129.9,82.5,100,0,102,-5,-5,71023
44.8256,87.5,94,127.1,127.9,100,0,103,-5.3,-5.3,70631
44.8423,102.7,101.1,129.1,82.2,100,0,103,-5.3,-5.3,72217
44.859,80.5,87.9,119.5,108.7,100,0,103,-5,-5,73706
44.8756,104.7,104.5,138.8,127,100,0,103,-6.7,-6.7,73608
44.8923,79.2,81.8,113.4,105.8,100,0,104,-5.6,-5.6,73772
44.909,105.4,105.4,132.2,123.3,100,1.4,105,-6.8,-6.8,74034
44.9256,82.7,79.7,115.3,104.8,100,4.1,105,-5.2,-5.2,74201
44.9423,92,98.2,129.5,115.1,100,2.2,0,-5.7,-5.7,74050
44.959,93.1,92.1,120.2,122.7,100,0,105,-5.4,-5.4,73899
44.9757,84.6,88.6,122.2,101.9,100,0,105,-6.2,-6.2,73542
44.9923,102.4,100,126.9,117.6,100,0,105,-6.3,-6.3,73242
45.009,77.8,76.3,113.4,108.7,100,0,0,-5.7,-5.7,73570
45.0257,101.5,101.4,130.1,127,100,0,0,-5.8,-5.8,74199
45.0423,79.2,77.8,109.1,99.8,100,0,0,-4.8,-4.8,74509
45.059,97.7,98.9,129.8,114.4,100,0,108,-5.7,-5.7,74190
45.0757,85.1,85.5,110.6,109.1,100,0,108,-4.5,-4.5,73419
45.0923,89.8,89.6,127.2,105,100,0,108,-6.2,-6.2,73715
45.109,94.4,94.7,114.2,121.8,100,0,0,-5.6,-5.6,74012
45.1257,83,82.7,120.2,99.9,100,0,0,-5.6,-5.6,74417
45.1424,101.4,98.7,116.1,124.2,100,0,0,-4.7,-4.7,74073
45.159,73.4,75.9,113.3,86.9,100,0,108,-3.4,-3.4,72999
45.1757,97.1,98.7,119.2,113,100,0,108,-5,-5,72268
45.1924,79,76.7,110.4,104.3,95,0,109,-4.8,-4.8,71508
45.209,98.5,98.3,123.8,111.4,55,0,110,-4.2,-4.2,72335
45.2257,36.7,34,122.3,122.3,7.8,0,110,3.5,3.5,73396
45.2424,18.6,15.5,-6.5,-70.4,0,0,110,6.9,6.9,42390
45.259,-54.5,-44,12.9,-82.4,0,0,109,6.9,6.9,10527
45.2757,-38.7,-21.5,-10.6,-16.8,0,4.1,108,2.5,2.5,-16101
45.2924,8.7,12.9,5.6,13.4,0,23.9,108,2.4,2.4,-10632
45.3091,-24.2,-29.2,-11.6,-24.8,0,36.3,108,5.1,5.1,-7205
45.3257,-31.1,-17.3,-10.4,-2.9,0,50.9,109,7.3,7.3,-14827
45.3424,-61.1,-72.4,-31.9,-46.5,0,51.2,109,7.2,7.2,-22449
45.3591,-57.7,-46.9,-26.3,-22.5,0,57,107,6.8,6.8,-30041
45.3757,-72.3,-88.5,-39.3,-47.9,0,56.6,106,6.4,6.4,-32054
45.3924,-69.6,-55.3,-38,-35,0,58.6,106,7.1,7.1,-34734
45.4091,-70.8,-97.8,-42.6,-49.4,0,64.3,104,8.4,8.4,-35401
45.4257,-80.8,-60.8,-45.1,-47.1,0,69,104,9.9,9.9,-38678
45.4424,-109,-121.3,-53.8,-56.3,0,72.2,104,11.1,11.1,-41287
45.4591,-86.7,-112.4,-61.4,-57.9,0,81.9,103,11.9,11.9,-45296
45.4758,-136.5,-147.1,-71.3,-66.7,0,81.9,103,10.2,10.2,-49625
45.4924,-105.7,-148,-73.7,-69,0,92.6,0,10.8,10.8,-53955
45.5091,-125.1,-159,-67.7,-68,0,96.5,0,9.4,9.4,-57521
45.5258,-115.5,-156.5,-75.9,-72.1,0,99.2,101,10.9,10.9,-58158
45.5424,-113.8,-158,-72.7,-66.1,0,99.2,102,9.5,9.5,-58797
45.5591,-152.7,-162.3,-77.2,-67.4,0,99.3,101,11.3,11.3,-58799
45.5758,-98.5,-164.3,-75.4,-72.4,0,99.3,101,10.5,10.5,-58935
45.5924,-162.3,-160.4,-71.8,-71,0,99.4,99,12.8,12.8,-59068
45.6091,-79.7,-165.2,-72.5,-74.1,0,99.3,97,11.7,11.7,-59404
45.6258,-182.6,-164.5,-75.4,-73.3,0,99.1,97,13.7,13.7,-60076
45.6425,-81.5,-170.5,-65.9,-74.5,0,98.1,0,12.8,12.8,-60748
45.6591,-192.9,-169.3,-69.3,-72.5,0,96.1,95,13,13,-61014
45.6758,-158.5,-173.5,-75.1,-75.8,0,91.3,95,11.5,11.5,-60811
45.6925,-170.2,-173.6,-77.8,-74.3,0,89,95,11.4,11.4,-61129
45.7091,-168.1,-173.4,-74,-73,0,85.9,92,11.9,11.9,-61465
45.7258,-170.9,-171.3,-78.1,-80,0,82.4,91,12.8,12.8,-61805
45.7425,-162.8,-165.5,-78.6,-76.3,0,82.4,91,12.8,12.8,-61168
45.7591,-168.7,-162.8,-78.6,-76.5,0,82.1,90,13.3,13.3,-60716
45.7758,-161.8,-164.3,-76.2,-79.4,0,84.6,88,13.6,13.6,-59695
45.7925,-172.8,-171,-77.3,-76.7,0,92.1,88,14.1,14.1,-59128
45.8092,-180.7,-180.9,-82,-81,0,99,88,13.6,13.6,-59451
45.8258,-181.8,-183.7,-78.2,-79.7,0,99.2,87,13.4,13.4,-60339
45.8425,-187.6,-186.4,-80.2,-78.5,0,99.3,87,13.4,13.4,-61159
45.8592,-187.4,-186,-78.2,-81.4,0,99.3,85,14.1,14.1,-61091
45.8758,-189.3,-193,-81.5,-82.9,0,99.3,85,13.7,13.7,-60869
45.8925,-186.8,-202,-80,-85.7,0,99.3,84,12.8,12.8,-60914
45.9092,-186.5,-198.7,-80.6,-86,0,99.2,82,11.1,11.1,-60958
45.9258,-188.9,-209.4,-81.6,-84.4,0.1,99.1,82,12.6,12.6,-60867
45.9425,-189.8,-199.7,-82.3,-80.7,0.2,99.2,81,14,14,-60578
45.9592,-193.1,-214.6,-82.8,-89.9,0,99.3,80,15.4,15.4,-60202
45.9759,-197,-203.2,-85.1,-94.5,0,99.2,79,15.5,15.5,-60116
45.9925,-196.3,-209,-85.2,-90.5,0.3,99.2,78,15.6,15.6,-60014
46.0092,-206.5,-207.3,-88.6,-84.8,0,99.3,78,15.6,15.6,-59678
46.0259,-209.1,-206.2,-90.6,-88.3,0.1,99.3,77,14.1,14.1,-59342
46.0425,-212.4,-214.5,-90.5,-93.3,0,99.4,77,13.1,13.1,-59132
46.0592,-216.2,-216.9,-91.9,-90.8,0,99.3,73,12.5,12.5,-59243
46.0759,-216.9,-219,-91.5,-89.2,0,99.4,73,12.3,12.3,-59090
46.0925,-222.3,-222.9,-94.6,-89.8,0,99.4,73,12.8,12.8,-58825
46.1092,-218.5,-233.4,-95.8,-92.1,0,99.2,73,14.3,14.3,-58182
46.1259,-222,-235.1,-92.4,-96.6,0,99.3,73,16.1,16.1,-57662
46.1426,-224.9,-236,-95.8,-108.7,0,99.4,68,16.8,16.8,-57142
46.1592,-223.3,-233.9,-97.1,-110,0,99.6,69,16.9,16.9,-57139
46.1759,-237.7,-238.9,-101.9,-101.7,0,99.5,68,16.2,16.2,-57279
46.1926,-234.7,-249.7,-105.7,-106,0,99.4,68,15.7,15.7,-57536
46.2092,-254.7,-248.1,-98.9,-107.3,0,99.4,67,14.9,14.9,-57653
46.2259,-252,-250.2,-105.5,-107.9,0,99.2,66,14.3,14.3,-57631
46.2426,-245.5,-252,-105.4,-105.1,0,98.9,65,14.3,14.3,-57490
46.2592,-247.5,-241.4,-104.3,-106.2,0,97.7,64,15.2,15.2,-56706
46.2759,-239.8,-236.1,-104.6,-102.6,0,98.6,64,16.1,16.1,-55364
46.2926,-242.3,-241.4,-107.2,-103.6,0,99,0,16.8,16.8,-54023
46.3093,-247.1,-242.8,-105.3,-105.4,0,99.1,0,16.4,16.4,-52926
46.3259,-246.1,-247.1,-105.3,-104.6,0,99.1,0,15.7,15.7,-52525
46.3426,-244.3,-246,-105.8,-105.5,0,99.2,58,14.5,14.5,-51611
46.3593,-248.1,-247.1,-105.2,-103.6,0,99.2,58,14.4,14.4,-51097
46.3759,-248.2,-246.6,-104.9,-104.2,0,99.2,58,14,14,-49982
46.3926,-248.1,-247.7,-109.6,-104.9,0,99.2,0,14.6,14.6,-48758
46.4093,-248,-246.4,-105.6,-100.2,0.5,99.2,0,14.7,14.7,-47534
46.4259,-246.5,-249.3,-106.3,-105.2,0,99.1,54,15.7,15.7,-46424
46.4426,-245.6,-244.8,-106.9,-109.3,0,99.1,54,15.6,15.6,-45937
46.4593,-249.3,-238.9,-106.6,-110.7,0,98.8,54,14.1,14.1,-45033
46.476,-249,-250.7,-104.3,-103.8,0,90.3,51,12.3,12.3,-44616
46.4926,-192.5,-186.6,-85.3,-84.2,0,82.6,51,10.9,10.9,-41042
46.5093,-162.4,-162.2,-76.3,-75.8,0,80.2,50,11,11,-36314
46.526,-157.4,-155.6,-74.4,-75.6,0,82.4,50,11.2,11.2,-31570
46.5426,-162.9,-164.6,-77.1,-76.9,0,83.9,49,11.8,11.8,-30305
46.5593,-170.3,-172.2,-79.5,-78.7,0,84.9,48,11.7,11.7,-30612
46.576,-175.9,-177.9,-80.9,-81,0,84.6,47,11.2,11.2,-30884
46.5926,-173.7,-176.4,-79.9,-80.1,0,83.1,46,10.4,10.4,-30835
46.6093,-169,-168.9,-78.1,-77.2,0,83.6,46,10.1,10.1,-30266
46.626,-171.9,-171.5,-78,-77.3,0,86.3,46,11,11,-29747
46.6427,-179.4,-179.2,-82,-82.3,0,90.2,0,12.3,12.3,-29534
46.6593,-196.2,-196.1,-89.9,-89.3,0,94.6,44,13.7,13.7,-30710
46.676,-217.7,-217.6,-96.7,-95.7,0,97.4,44,14.3,14.3,-31886
46.6927,-234.1,-235.1,-101.3,-101.8,0.2,97.2,43,14.5,14.5,-32910
46.7093,-235.6,-235.2,-101.3,-102.7,0,97.3,41,14,14,-33063
46.726,-235.2,-236.9,-102.5,-102.5,0,99,41,13.8,13.8,-32865
46.7427,-246.4,-244.7,-105.1,-104.2,0,99,40,13.4,13.4,-32513
46.7593,-246.5,-247.2,-105.2,-105,0,96.6,39,12.6,12.6,-31656
46.776,-231.1,-230.4,-101.8,-100.2,0,90.1,38,10.8,10.8,-29274
46.7927,-194.5,-193.7,-87.9,-84.6,0,79.5,38,8.7,8.7,-26871
46.8094,-142,-142.4,-66.2,-68,0,66.5,37,6.9,6.9,-21851
46.826,-102.3,-100.3,-51.5,-53,0,60.5,37,5.8,5.8,-18707
46.8427,-83.7,-82,-43.7,-43.9,0,54.7,37,5.1,5.1,-13928
46.8594,-66.4,-65.7,-34.8,-34,0,48.9,36,4.6,4.6,-12271
46.876,-55.5,-52.6,-29.9,-29.6,0,45.6,36,3.9,3.9,-9536
46.8927,-48.4,-45.4,-26,-25.7,0,42.4,35,3.6,3.6,-8458
46.9094,-41.8,-38.5,-22.6,-22.4,0,41.7,35,3.4,3.4,-6830
46.926,-39.8,-42.1,-22.1,-22,0,45.7,35,3.8,3.8,-6539
46.9427,-47.4,-45.5,-25.4,-24.7,0,49.7,35,4,4,-6248
46.9594,-56.4,-54.8,-30.8,-29,0,51,0,4.1,4.1,-7021
46.9761,-62.2,-57.8,-32.3,-31.6,0,50.2,0,3.8,3.8,-7538
46.9927,-60.6,-56.2,-31.2,-29.6,0,49.3,33,3.5,3.5,-7961
47.0094,-59.3,-51,-30.9,-27.1,0,46,33,3.3,3.3,-7869
47.0261,-53.7,-42.7,-29.4,-24.9,0,41.8,33,3.2,3.2,-7181
47.0427,-42.8,-32.8,-25.2,-17.6,0,38.6,33,3.4,3.4,-6036
47.0594,-39,-26.5,-23,-16.7,0,37.2,0,3.2,3.2,-4891
47.0761,-37.5,-26.4,-22.3,-14.5,0,35,33,2.9,2.9,-4022
47.0928,-33.6,-22.6,-19.2,-12.6,0,28.3,33,2,2,-3704
47.1094,-19.6,-11.2,-12.5,-6.2,0,17,33,1.1,1.1,-2572
47.1261,-8.4,-3.6,-5.2,-3.5,0,5.4,33,0.5,0.5,-1759
47.1428,-1,-2,-0.6,-0.6,0.2,0,33,0.5,0.5,-472
47.1594,-0.1,0.9,0.4,-0.1,0.5,0,33,0.8,0.8,2
47.1761,0.2,0.3,-0.8,0.4,0.4,0,33,1.2,1.2,496
47.1928,0.3,-0.7,0,-0.1,0.3,0,32,1.4,1.4,517
47.2094,-0.4,-1,0.7,1,0.5,0,32,1.3,1.3,539
47.2261,0,0.9,0,-1.2,0.4,0,32,1,1,543
47.2428,-0.2,-0.1,0.5,0.6,0.5,0.8,32,0.7,0.7,546
47.2594,0.3,0.4,-0.1,-0.5,1,2.2,0,0.7,0.7,540
47.2761,-0.2,0.3,-0.5,0,1,1.8,0,0.5,0.5,532
47.2928,0,0.7,-0.3,0.6,1,1.2,31,0.5,0.5,517
47.3095,0,0.7,-0.6,1.2,1,0.5,31,0.6,0.6,523
47.3261,0.3,0.9,0.2,0.7,1,0.5,31,0.7,0.7,529
47.3428,0.3,1.2,1,1.8,1,0.8,31,0.8,0.8,599
47.3595,0.5,0.7,0.8,1.9,1,1.2,31,0.8,0.8,656
47.3761,-0.9,0.9,0.1,1.3,1.4,0.9,31,0.9,0.9,647
47.3928,0,0,-0.5,-0.4,1,0.1,31,0.7,0.7,580
47.4095,0.7,1.1,0.9,1.7,1,0,31,0.3,0.3,614
47.4261,0.6,1.9,1.7,5.2,1,0,31,0,0,715
47.4428,1.1,3.4,1.9,5.1,1,0,0,0.3,0.3,894
47.4595,0.6,2.9,1.8,4.5,1,0,31,0.7,0.7,962
47.4762,0.7,3.3,2.1,3.4,1,0,31,0.8,0.8,1030
47.4928,1.2,0.7,2.1,4.5,1,0,31,0.8,0.8,1021
47.5095,1.1,3.1,2.2,4.8,1,0,31,0.6,0.6,1021
47.5262,1.2,2.4,1.9,3.1,1,0,0,0.6,0.6,1021
47.5428,0.7,3,2,4.6,1,0,31,0.5,0.5,1021
47.5595,0.8,1.1,1.8,5.2,1,0,31,0.5,0.5,1020
47.5762,1,3.4,1.8,3.8,1,0,31,0.4,0.4,1020
47.5928,1.1,2.1,1.6,4.4,1,0,0,0.6,0.6,1018
47.6095,1.3,1.9,1.6,5,1,0,0,1,1,985
47.6262,0.8,2.9,1.4,3.2,0.5,0,0,1.4,1.4,951
47.6429,0.5,2,0.7,1.4,0.2,0,0,1.7,1.7,833
47.6595,0.3,0.9,0.4,1.9,0.5,0,30,1.6,1.6,746
47.6762,0.6,0.8,0.8,1.2,0.5,0,30,1.6,1.6,680
47.6929,0.4,1.4,1,2.7,1,0,30,1.3,1.3,701
47.7095,0.4,2.8,1,4.4,1,0.1,0,1.1,1.1,799
47.7262,0.6,1.9,1.5,6.3,1,0.1,30,1,1,899
47.7429,0.6,3.8,1.5,3.7,1,0,30,1,1,998
47.7595,0.5,1.2,1.4,6.3,1,0,30,1,1,1013
47.7762,0.5,3,1.1,4.1,1,0,30,1,1,1008
47.7929,0.9,2.5,1.4,5.5,1,0,30,1,1,1001
47.8096,0.9,2.3,0.4,5.2,1,0,0,1.3,1.3,999
47.8262,0.6,3.2,1.1,3.9,1,0,30,1.4,1.4,1004
47.8429,0.4,1.8,1.1,6.2,1,0,30,1.2,1.2,1010
47.8596,0.5,3,1.2,5.2,1.1,0,30,1,1,1021
47.8762,0.6,2.7,1.5,5.5,1.5,0,30,0.8,0.8,1025
47.8929,1.2,4.6,1.9,8.6,1.5,0,30,1,1,1083
47.9096,0.9,2.6,2.1,7.3,1.5,0,30,0.9,0.9,1160
47.9262,0.8,4.8,2,6.6,1.5,0,30,1.2,1.2,1236
47.9429,1,4.5,1.8,8.3,1.5,0,31,1.4,1.4,1262
47.9596,0.9,3,1.7,7.6,1.5,0,31,1.6,1.6,1264
47.9763,0.8,5,1.8,7.5,1.5,0,0,1.8,1.8,1273
47.9929,0.9,3.9,1.7,9.6,1.5,0.7,0,1.9,1.9,1279
48.0096,0.6,4.6,1.2,8.1,1.5,1.5,0,2.3,2.3,1284
48.0263,0.7,3.2,1,6.6,1.9,2.3,0,2.5,2.5,1062
48.0429,0,0.1,0,0,2.2,2.8,0,2.5,2.5,842
48.0596,0,-3,0,0.4,2.6,3.1,29,2.1,2.1,570
48.0763,0,0.9,-0.9,-0.1,3,3.2,29,1.9,1.9,518
48.0929,-0.2,-0.3,-0.3,-1.5,2.5,2.4,29,1.9,1.9,494
48.1096,0,1.9,0.5,2.9,2.5,2.5,29,1.9,1.9,523
48.1263,0,-0.4,-0.2,0.2,2.5,1.5,29,2,2,722
48.143,0.7,7.1,1.5,14.6,3,1.4,28,1.8,1.8,893
48.1596,0.9,9.1,1.6,18.1,3,0.7,28,1.9,1.9,1363
48.1763,1.1,10.2,1.8,18.8,2.6,1.3,28,1.5,1.5,1666
48.193,0.7,6.6,1.6,14.7,2.8,1.5,0,1.6,1.6,1969
48.2096,0.7,9.4,1.6,15,2.9,1.8,0,1.3,1.3,1945
48.2263,0.7,8.9,1.6,16.7,2.9,1.5,28,1.4,1.4,1917
48.243,0,7.5,1.4,16.9,2.5,0.9,28,1.2,1.2,1875
48.2596,0.8,9.1,1.3,15.5,3,0,28,1.1,1.1,1860
48.2763,0.2,9.3,1.5,17.2,3,0,28,0.9,0.9,1874
48.293,0.3,8.5,1.9,18,3,0.2,28,1.1,1.1,1947
48.3097,0.4,10.3,1.5,17.5,3,0.7,28,1.4,1.4,2019
48.3263,0.9,9.9,1.6,17.2,3.4,1,28,1.6,1.6,2082
48.343,1.1,12.4,1.9,18.7,3,0,28,1.6,1.6,2101
48.3597,0.7,10.3,1.7,17.7,3.5,0,28,1.4,1.4,2120
48.3763,0.8,10.6,1.9,20.8,4.7,0,28,0.8,0.8,2119
48.393,0.2,13.9,2.3,26.3,8.9,1,0,0.1,0.1,2448
48.4097,1,25.9,4.3,48.6,11.5,1.4,0,-0.3,-0.3,3790
48.4263,1.4,35.7,6.1,69,11.5,0.5,0,-0.6,-0.6,5132
48.443,1.6,39.1,6.7,69.1,10.3,0.3,0,0,0,6122
48.4597,1.2,31.8,6.4,59,7.8,0,0,0.8,0.8,6099
48.4764,1.5,24.4,4.1,46.7,5.7,0,0,1.5,1.5,5358
48.493,1.5,16.6,3.2,33.7,4.3,0,0,1.9,1.9,4640
48.5097,1.3,14,2.1,26.2,4,0.5,0,1.6,1.6,3503
48.5264,1.1,13.6,2.3,24.4,4.8,1.4,0,1.4,1.4,3085
48.543,1.5,15.5,2.4,28.5,7.2,2.2,0,0.6,0.6,2792
48.5597,1.8,22.2,3.5,40.8,9.1,1.8,29,-0.2,-0.2,3541
48.5764,2.1,30.3,4.6,53.2,10,0.9,29,-0.6,-0.6,4290
48.593,2.4,32.5,5.9,60,9.5,0.4,29,-0.3,-0.3,5156
48.6097,3.6,28.5,5.4,55,7.9,0.6,0,0.1,0.1,5400
48.6264,2.7,26.7,4.2,46.6,6.3,0.5,28,0.9,0.9,5205
48.6431,1.8,19.3,3.4,36,5,0,28,0.8,0.8,4767
48.6597,0.7,15.4,2.4,30.2,5,0,28,1.1,1.1,3932
48.6764,1.4,17.6,2.9,31.5,5,0,0,0.9,0.9,3543
48.6931,1.4,16.3,2.8,31.3,5,0.1,28,1.1,1.1,3155
48.7097,1.2,15.6,2.8,31.8,5.1,0.5,28,0.9,0.9,3181
48.7264,1.1,17.9,3.1,30.7,6,1.7,28,0.9,0.9,3199
48.7431,1.3,20.2,3.5,36.5,6.2,1.9,28,0.4,0.4,3370
48.7597,1.8,20.1,3.6,37,6.1,1.5,28,0.4,0.4,3522
48.7764,1.6,19.4,3.7,36.6,6.5,0.8,28,0.4,0.4,3715
48.7931,0.7,19.9,3.7,40.3,6.5,0.3,28,0.5,0.5,3801
48.8098,0.9,22.3,3.8,39.9,6.4,0,0,0.8,0.8,3887
48.8264,0.9,20.8,3.5,38.5,6,0.1,0,0.6,0.6,3851
48.8431,0.6,18.8,3.3,36.5,6,0.1,28,0.8,0.8,3770
48.8598,1.7,20.7,3.5,35.9,6.1,0.1,28,0.6,0.6,3698
48.8764,1.7,19.3,3.4,37,6.1,0.3,28,0.9,0.9,3707
48.8931,0.5,18.2,3.5,37.8,6,0,28,0.8,0.8,3700
48.9098,0.6,20.3,3.4,36.4,6.6,0.1,28,0.7,0.7,3786
48.9264,1,21.1,3.5,38.8,7.8,0,28,0.4,0.4,3871
48.9431,1.5,25.8,4.2,45.3,9.2,0,28,-0.1,-0.1,4372
48.9598,1.1,29,5.4,55.7,10.1,0,28,-0.2,-0.2,4771
48.9765,1,31.5,5.8,60.6,10.1,0,28,-0.6,-0.6,5409
48.9931,1,33.3,5.9,61.5,10.3,0,28,-0.4,-0.4,5649
49.0098,1.7,34.1,6.1,61.7,10.4,0,0,-0.4,-0.4,5904
49.0265,1.3,33.3,6.4,62.8,10,0,0,-0.3,-0.3,5920
49.0431,2.8,32.4,6.3,59.8,10,0,0,-0.5,-0.5,5910
49.0598,1.5,31.6,6.5,61.3,10.1,0,29,-0.8,-0.8,5883
49.0765,2.4,33.1,7.2,59.3,10.1,0,29,-0.9,-0.9,5883
49.0931,2.8,33,7.9,59.4,10.3,0,29,-1.2,-1.2,5905
49.1098,4.1,32,9,57.5,10.4,0,29,-1.4,-1.4,5927
49.1265,2.2,31,10.1,59,10.4,0,29,-1.4,-1.4,5929
49.1432,6,31,11.4,57.8,10.3,0,29,-1.3,-1.3,5935
49.1598,6.3,30.2,12.1,55.6,9.4,0,29,-1,-1,5859
49.1765,6.5,26.4,12,50.8,8.5,0,29,-0.9,-0.9,5777
49.1932,5.8,23.5,11,45.7,8,0,0,-0.9,-0.9,5419
49.2098,6,23.6,11.2,41.2,8,0,0,-0.9,-0.9,5099
49.2265,6.2,22.4,11.9,42.3,8,0,0,-1.2,-1.2,4779
49.2432,6.2,20.6,12.3,41.3,8,0,0,-1,-1,4724
49.2598,6.7,22.5,12.5,40,7.6,0,0,-0.9,-0.9,4714
49.2765,6.3,20,12.5,37.9,8,0,0,-0.8,-0.8,4667
49.2932,6.8,22.1,13.5,38.9,8,0,0,-1,-1,4631
49.3099,7.3,19.8,14.6,38.5,8,0,0,-1.3,-1.3,4622
49.3265,7.3,21.2,14.5,37.7,8,0,30,-1.5,-1.5,4655
49.3432,8.1,18.8,15.3,37.1,8,0,30,-1.4,-1.4,4688
49.3599,8.7,19.9,15.7,36.7,7.6,0,30,-1.3,-1.3,4653
49.3765,8.3,17.8,15.7,35.3,8,0,30,-1.3,-1.3,4614
49.3932,8.6,19.6,16.9,37.6,7.7,0,0,-1,-1,4583
49.4099,8.6,19.6,16.6,35.9,7.4,0,0,-0.9,-0.9,4591
49.4266,8.9,17.3,16.2,33,7,0,30,-0.6,-0.6,4489
49.4432,8.5,17,15.9,32.5,7,0,30,-0.8,-0.8,4379
49.4599,8.5,16.9,15.8,30.3,6.9,0,30,-1.1,-1.1,4231
49.4766,8,15,15.7,28.7,6.8,0,30,-1.3,-1.3,4086
49.4932,8,15.5,15.7,27.7,6.5,0,30,-1.3,-1.3,3942
49.5099,8.1,15.3,15.3,27.2,5.9,0,0,-1,-1,3778
49.5266,7.6,13.4,14,23.3,5.1,0,30,-0.7,-0.7,3721
49.5432,6.9,11.2,11.9,20.5,4,0.1,30,-0.1,-0.1,3383
49.5599,5,9.5,10.3,15.7,2.9,0.3,30,0.1,0.1,3103
49.5766,3.8,5.1,7.5,11.6,2.1,2,30,0.2,0.2,2433
49.5932,0.2,0.2,0.7,1.4,1.8,2.1,30,0,0,1728
49.6099,0.6,0.8,0.8,2,2,3,31,-0.2,-0.2,1023
49.6266,-1.2,0.4,0,0.1,1.6,3.2,31,-0.2,-0.2,628
49.6433,-0.3,0.6,-0.1,-1.5,1.3,3,30,-0.2,-0.2,550
49.6599,-0.6,0.3,0.2,-0.8,0,3,30,-0.1,-0.1,478
49.6766,-0.3,0.3,-0.2,0.2,0,3.1,30,0.1,0.1,486
49.6933,-0.4,0.3,0,0.3,0,4.2,0,0.4,0.4,487
49.7099,-0.3,-0.8,-0.4,0.3,0,5.5,0,0.5,0.5,461
49.7266,-0.5,-0.5,-0.1,-0.4,0,7.4,0,0.4,0.4,436
49.7433,-0.8,-0.8,-1,-1.2,0,8,30,0.3,0.3,382
49.7599,-1.6,-1.3,-1.2,-0.3,0,8.7,30,0.1,0.1,347
49.7766,-1.2,-1.4,-1.5,-1.3,0,9.3,30,0.3,0.3,290
49.7933,-1.7,-1.7,-1.6,-1.6,0,10.5,30,0.2,0.2,269
49.81,-2.4,-1.9,-1.9,-1.4,0,12.2,30,0.4,0.4,206
49.8266,-3.1,-3.5,-2.3,-2.4,0,13.4,0,0.5,0.5,165
49.8433,-3.6,-4.4,-2.5,-2.4,0,15,30,0.9,0.9,62
49.86,-3.9,-5.1,-3.1,-3,0,15.4,30,1,1,-52
49.8766,-4.8,-5.6,-2.1,-4.2,0,16.3,30,1,1,-166
49.8933,-4.5,-6.7,-3.8,-4.3,0,15.5,30,0.8,0.8,-231
49.91,-5.4,-6.5,-2.4,-3.9,0,15.6,30,0.6,0.6,-243
49.9266,-3.8,-6.7,-3,-4,0,15.4,30,0.6,0.6,-242
49.9433,-3.8,-6.1,-1.9,-4,0,14.7,29,0.5,0.5,-227
49.96,-4.1,-5.3,-2.9,-3.5,0,13.9,29,0.7,0.7,-184
49.9767,-2.7,-5.6,-1.9,-3.1,0,12.9,30,0.7,0.7,-154
49.9933,-3.1,-4.5,-2.4,-3,0,12.4,0,0.7,0.7,-85
50.01,-2.3,-4.9,-1.6,-2.7,0,12,30,0.7,0.7,-23
50.0267,-1.6,-3.9,-0.7,-2.7,0,13.1,30,0.9,0.9,40
50.0433,-2.3,-4.7,-0.8,-2.6,0,13.9,30,1,1,30
