timestamps,AMK_Torque_FL,AMK_Torque_FR,AMK_Torque_RL,AMK_Torque_RR,DCM_APPS_Throttle,DCM_Brake_Recu,Groundspeed_Vel,Gyro_Mov_Acc_Y,Gyro_Mov_Acc_X,HV_CurrentSensor_W
2.550509999996393,0,0,0,0,0,0.488,0,-0.4,-0.4,121
2.5671799999963696,0,0,0,-0.1,0,0.758,0,-0.4,-0.4,121
2.583849999996346,0,0,0,0,0,1.208,0,-0.3,-0.3,121
2.6005199999963224,0,-0.1,0,0,0,1.548,0,-0.3,-0.3,121
2.617189999996299,-0.1,-0.1,0,0,0,2,0,-0.3,-0.3,121
2.6338599999962753,-0.2,0,0,0,0,1.96,0,-0.4,-0.4,120
2.6505299999962517,0,0,0,0,0,1.928,0,-0.4,-0.4,120
2.667199999996228,0,0,0,-0.1,0,1.798,0,-0.3,-0.3,121
2.6838699999962046,0,-0.1,0,0,0,2.13,0,-0.4,-0.4,121
2.700539999996181,-0.3,0,0,0,0,1.958,0,-0.5,-0.5,120
2.7172099999961574,-0.1,-0.1,0,0,0,1.966,0,-0.5,-0.5,120
2.733879999996134,0,0,0,-0.1,0,2.2560000000000002,0,-0.4,-0.4,121
2.7505499999961103,0,0,0,-0.1,0,2.2,0,-0.4,-0.4,121
2.7672199999960867,-0.1,0,0,-0.1,0,1.786,0,-0.4,-0.4,121
2.783889999996063,-0.1,0,0,0,0,1.572,0,-0.4,-0.4,121
2.8005599999960396,0,0,0,-0.1,0,1.418,0,-0.4,-0.4,121
2.817229999996016,0,0,-0.1,-0.1,0,1.936,0,-0.4,-0.4,121
2.8338999999959924,-0.1,-0.1,0,-0.2,0,1.6480000000000001,0,-0.4,-0.4,121
2.850569999995969,0,0,0,-0.1,0,2.0380000000000003,0,-0.4,-0.4,121
2.8672399999959453,0,0,-0.1,0,0,1.774,0,-0.4,-0.4,121
2.8839099999959217,-0.1,0,0,0,0,1.836,0,-0.4,-0.4,121
2.900579999995898,0,0,0,0,0,2.5100000000000002,0,-0.4,-0.4,121
2.9172499999958745,-0.1,0,0,-0.1,0,2.3000000000000003,0,-0.5,-0.5,121
2.933919999995851,-0.2,0,0,-0.1,0,2.152,0,-0.5,-0.5,121
2.9505899999958274,-0.1,0,0,0,0,2.192,0,-0.4,-0.4,121
2.967259999995804,0,0,0,0,0,2.214,0,-0.3,-0.3,121
2.9839299999957802,0,0,-0.1,-0.1,0,2.116,0,-0.4,-0.4,120
3.0005999999957567,0,0,0,0,0,1.872,0,-0.4,-0.4,120
3.017269999995733,0,-0.2,-0.1,0,0,1.742,0,-0.3,-0.3,120
3.0339399999957095,-0.1,0,0,-0.1,0,1.944,0,-0.3,-0.3,120
3.050609999995686,0,-0.1,0,0,0,1.542,0,-0.4,-0.4,121
3.0672799999956624,0,0,-0.1,-0.1,0,1.214,0,-0.4,-0.4,121
3.083949999995639,-0.1,-0.1,0,0,0,1.264,0,-0.4,-0.4,120
3.100619999995615,-0.1,0,0,-0.1,0,1.168,0,-0.4,-0.4,119
